Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize,measureNumLeaves,measureNumRules
contact-lenses,3,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02503200152E7,22.0,2.0,2.0,0.0,0.0,100.0,0.0,0.0,1.0,0.06666666666666667,0.11547005383792514,16.666666666666668,24.999999999999993,3.0588936890535683,0.3219280948873623,2.736965594166206,1.5294468445267841,0.16096404744368115,1.368482797083103,2.736965594166206,1.368482797083103,89.47566906168068,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7.4E-5,8.0E-6,0.074,0.008,4645.0,3245.0,1865.0,100.0,50.0,'Number of leaves: 4\nSize of the tree: 7\n',7.0,4.0,4.0
contact-lenses,3,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02503200152E7,22.0,2.0,1.0,1.0,0.0,50.0,50.0,0.0,0.0,0.3333333333333333,0.5773502691896257,83.33333333333331,124.99999999999999,3.0588936890535683,1074.0,-1070.9411063109465,1.5294468445267841,537.0,-535.4705531554732,1.0,0.5,32.691557852388236,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.6666666666666666,NaN,0.5,0.5,0.5,0.5,0.5,0.5,NaN,0.5,NaN,NaN,0.5,0.5,NaN,0.5,0.0,0.0,7.9E-5,8.0E-6,0.079,0.008,4645.0,3245.0,1865.0,50.0,33.33333333333333,'Number of leaves: 4\nSize of the tree: 7\n',7.0,4.0,4.0
contact-lenses,4,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02503200152E7,21.0,3.0,2.0,1.0,0.0,66.66666666666667,33.333333333333336,0.0,0.39999999999999997,0.2222222222222222,0.37267799624996495,59.99999999999999,87.70580193070292,4.14017765804826,2.415037499278844,1.725140158769416,1.3800592193494199,0.8050124997596146,0.5750467195898054,2.0995356735509136,0.6998452245169712,50.711245916453386,NaN,0.0,0.0,0.0,1.0,3.0,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.6666666666666666,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.5,0.75,0.7222222222222222,0.6666666666666666,0.6666666666666666,0.0,0.0,5.9E-5,8.999999999999999E-6,0.059,0.009,4241.0,3176.0,1934.0,100.0,55.55555555555555,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
contact-lenses,4,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02503200152E7,21.0,3.0,2.0,1.0,0.0,66.66666666666667,33.333333333333336,0.0,0.0,0.2222222222222222,0.4714045207910317,59.99999999999999,110.94003924504582,4.14017765804826,1074.0,-1069.8598223419517,1.3800592193494199,358.0,-356.61994078065055,1.29218075149331,0.4307269171644366,31.210756112878084,NaN,0.0,0.0,0.0,1.0,3.0,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,NaN,0.6666666666666666,NaN,NaN,0.5,0.5555555555555555,NaN,0.6666666666666666,0.0,0.0,6.900000000000001E-5,8.999999999999999E-6,0.069,0.009,4645.0,3176.0,1934.0,66.66666666666667,33.333333333333336,'Number of leaves: 4\nSize of the tree: 7\n',7.0,4.0,4.0
contact-lenses,4,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02503200152E7,21.0,3.0,3.0,0.0,0.0,100.0,0.0,0.0,1.0,0.08888888888888889,0.1885618083164127,24.0,44.376015698018335,4.14017765804826,0.7369655941662062,3.4032120638820538,1.3800592193494199,0.24565519805540206,1.1344040212940179,3.4032120638820538,1.1344040212940179,82.19966254990076,NaN,0.0,0.0,0.0,1.0,3.0,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,6.900000000000001E-5,8.999999999999999E-6,0.069,0.009,4241.0,3176.0,1934.0,100.0,44.444444444444436,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
contact-lenses,4,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02503200152E7,21.0,3.0,3.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.14017765804826,0.0,4.14017765804826,1.3800592193494199,0.0,1.3800592193494199,4.14017765804826,1.3800592193494199,100.0,NaN,0.0,0.0,0.0,1.0,3.0,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.2E-5,1.2E-5,0.082,0.012,4645.0,3176.0,1934.0,100.0,33.333333333333336,'Number of leaves: 4\nSize of the tree: 7\n',7.0,4.0,4.0
contact-lenses,4,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02503200152E7,22.0,2.0,2.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.673002535434241,0.0,1.673002535434241,0.8365012677171205,0.0,0.8365012677171205,1.673002535434241,0.8365012677171205,100.0,NaN,0.0,0.0,0.0,1.0,2.0,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,0.0,1.0,1.0,1.0,NaN,NaN,1.0,1.0,1.0,0.0,0.0,7.099999999999999E-5,7.0E-6,0.071,0.007,4645.0,3245.0,1865.0,100.0,33.33333333333333,'Number of leaves: 4\nSize of the tree: 7\n',7.0,4.0,4.0
contact-lenses,4,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02503200152E7,22.0,2.0,2.0,0.0,0.0,100.0,0.0,0.0,1.0,0.06666666666666667,0.11547005383792514,16.666666666666668,24.999999999999993,3.0588936890535683,0.3219280948873623,2.736965594166206,1.5294468445267841,0.16096404744368115,1.368482797083103,2.736965594166206,1.368482797083103,89.47566906168068,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7.099999999999999E-5,8.0E-6,0.071,0.008,4645.0,3245.0,1865.0,100.0,50.0,'Number of leaves: 4\nSize of the tree: 7\n',7.0,4.0,4.0
contact-lenses,4,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02503200152E7,22.0,2.0,2.0,0.0,0.0,100.0,0.0,0.0,1.0,0.06666666666666667,0.11547005383792514,16.666666666666668,24.999999999999993,3.0588936890535683,0.3219280948873623,2.736965594166206,1.5294468445267841,0.16096404744368115,1.368482797083103,2.736965594166206,1.368482797083103,89.47566906168068,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7.199999999999999E-5,8.0E-6,0.072,0.008,4645.0,3245.0,1865.0,100.0,50.0,'Number of leaves: 4\nSize of the tree: 7\n',7.0,4.0,4.0
contact-lenses,4,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02503200152E7,22.0,2.0,1.0,1.0,0.0,50.0,50.0,0.0,0.3333333333333333,0.3333333333333333,0.47609522856952335,83.33333333333331,103.07764064044152,3.0588936890535683,2.6438561897747244,0.4150374992788439,1.5294468445267841,1.3219280948873622,0.20751874963942196,1.0,0.5,32.691557852388236,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.5,NaN,0.5,NaN,NaN,0.75,0.75,NaN,0.5,0.001,0.0,6.1E-5,1.0E-5,0.061,0.01,4241.0,3245.0,1865.0,100.0,66.66666666666666,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
contact-lenses,4,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02503200152E7,22.0,2.0,2.0,0.0,0.0,100.0,0.0,0.0,1.0,0.06666666666666667,0.11547005383792514,16.666666666666668,24.999999999999993,3.0588936890535683,0.3219280948873623,2.736965594166206,1.5294468445267841,0.16096404744368115,1.368482797083103,2.736965594166206,1.368482797083103,89.47566906168068,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.3E-5,8.0E-6,0.083,0.008,4645.0,3245.0,1865.0,100.0,50.0,'Number of leaves: 4\nSize of the tree: 7\n',7.0,4.0,4.0
contact-lenses,4,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02503200152E7,22.0,2.0,1.0,1.0,0.0,50.0,50.0,0.0,0.0,0.3333333333333333,0.5773502691896257,83.33333333333331,124.99999999999999,3.0588936890535683,1074.0,-1070.9411063109465,1.5294468445267841,537.0,-535.4705531554732,1.0,0.5,32.691557852388236,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.6666666666666666,NaN,0.5,0.5,0.5,0.5,0.5,0.5,NaN,0.5,NaN,NaN,0.5,0.5,NaN,0.5,0.0,0.0,6.4E-5,8.999999999999999E-6,0.064,0.009,4645.0,3245.0,1865.0,50.0,33.33333333333333,'Number of leaves: 4\nSize of the tree: 7\n',7.0,4.0,4.0
contact-lenses,5,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02503200152E7,21.0,3.0,3.0,0.0,0.0,100.0,0.0,0.0,1.0,0.13333333333333333,0.21081851067789198,30.0,40.949430950826496,5.526068811667588,1.0588936890535685,4.4671751226140195,1.8420229372225292,0.35296456301785617,1.4890583742046732,4.4671751226140195,1.4890583742046732,80.83821021522843,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6.3E-5,8.999999999999999E-6,0.063,0.009,4241.0,3176.0,1934.0,100.0,55.55555555555555,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
contact-lenses,5,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02503200152E7,21.0,3.0,2.0,1.0,0.0,66.66666666666667,33.333333333333336,0.0,0.49999999999999994,0.2222222222222222,0.4714045207910317,49.99999999999999,91.56571124598189,5.526068811667588,1074.0,-1068.4739311883325,1.8420229372225292,358.0,-356.1579770627775,3.4329594072761065,1.144319802425369,62.12299419847708,1.0,1.0,0.5,1.0,0.5,1.0,0.0,0.0,0.5,1.0,0.6666666666666666,0.5,0.75,0.5,0.6666666666666666,0.16666666666666666,0.8333333333333334,0.3333333333333333,NaN,0.6666666666666666,NaN,NaN,0.75,0.611111111111111,NaN,0.6666666666666666,0.0,0.0,5.6E-5,1.0E-5,0.056,0.01,4645.0,3176.0,1934.0,66.66666666666667,33.333333333333336,'Number of leaves: 4\nSize of the tree: 7\n',7.0,4.0,4.0
contact-lenses,5,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02503200152E7,21.0,3.0,3.0,0.0,0.0,100.0,0.0,0.0,1.0,0.13333333333333333,0.21081851067789198,30.0,40.949430950826496,5.526068811667588,1.0588936890535685,4.4671751226140195,1.8420229372225292,0.35296456301785617,1.4890583742046732,4.4671751226140195,1.4890583742046732,80.83821021522843,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.9999999999999995E-5,1.0E-5,0.06,0.01,4241.0,3176.0,1934.0,100.0,55.55555555555555,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
contact-lenses,5,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02503200152E7,21.0,3.0,2.0,1.0,0.0,66.66666666666667,33.333333333333336,0.0,0.49999999999999994,0.26666666666666666,0.4807401700618652,60.0,93.37906968385278,5.526068811667588,1074.3219280948874,-1068.79585928322,1.8420229372225292,358.1073093649625,-356.26528642773997,2.3561438102252756,0.7853812700750918,42.63688872730972,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.16666666666666666,0.8333333333333334,0.3333333333333333,NaN,0.6666666666666666,NaN,NaN,0.75,0.611111111111111,NaN,0.6666666666666666,0.0,0.0,8.8E-5,1.2E-5,0.088,0.012,4645.0,3176.0,1934.0,66.66666666666667,44.444444444444436,'Number of leaves: 4\nSize of the tree: 7\n',7.0,4.0,4.0
contact-lenses,5,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02503200152E7,22.0,2.0,2.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.673002535434241,0.0,1.673002535434241,0.8365012677171205,0.0,0.8365012677171205,1.673002535434241,0.8365012677171205,100.0,NaN,0.0,0.0,0.0,1.0,2.0,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,0.0,1.0,1.0,1.0,NaN,NaN,1.0,1.0,1.0,0.0,0.0,7.4E-5,7.0E-6,0.074,0.007,4645.0,3245.0,1865.0,100.0,33.33333333333333,'Number of leaves: 4\nSize of the tree: 7\n',7.0,4.0,4.0
contact-lenses,5,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02503200152E7,22.0,2.0,2.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.673002535434241,0.0,1.673002535434241,0.8365012677171205,0.0,0.8365012677171205,1.673002535434241,0.8365012677171205,100.0,NaN,0.0,0.0,0.0,1.0,2.0,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,0.0,1.0,1.0,1.0,NaN,NaN,1.0,1.0,1.0,0.0,0.0,7.099999999999999E-5,8.0E-6,0.071,0.008,4645.0,3245.0,1865.0,100.0,33.33333333333333,'Number of leaves: 4\nSize of the tree: 7\n',7.0,4.0,4.0
contact-lenses,5,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02503200152E7,22.0,2.0,2.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.673002535434241,0.0,1.673002535434241,0.8365012677171205,0.0,0.8365012677171205,1.673002535434241,0.8365012677171205,100.0,NaN,0.0,0.0,0.0,1.0,2.0,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,0.0,1.0,1.0,1.0,NaN,NaN,1.0,1.0,1.0,0.0,0.0,7.099999999999999E-5,8.0E-6,0.071,0.008,4645.0,3245.0,1865.0,100.0,33.33333333333333,'Number of leaves: 4\nSize of the tree: 7\n',7.0,4.0,4.0
contact-lenses,5,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02503200152E7,22.0,2.0,2.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.673002535434241,0.0,1.673002535434241,0.8365012677171205,0.0,0.8365012677171205,1.673002535434241,0.8365012677171205,100.0,NaN,0.0,0.0,0.0,1.0,2.0,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,0.0,1.0,1.0,1.0,NaN,NaN,1.0,1.0,1.0,0.001,0.0,7.6E-5,8.0E-6,0.076,0.008,4645.0,3245.0,1865.0,100.0,33.33333333333333,'Number of leaves: 4\nSize of the tree: 7\n',7.0,4.0,4.0
contact-lenses,5,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02503200152E7,22.0,2.0,1.0,1.0,0.0,50.0,50.0,0.0,0.0,0.26666666666666666,0.46188021535170065,90.90909090909093,148.24986333222026,1.673002535434241,2.321928094887362,-0.6489255594531211,0.8365012677171205,1.160964047443681,-0.32446277972656057,-0.025995208532944902,-0.012997604266472451,-1.553805686624237,NaN,0.0,0.0,0.0,1.0,2.0,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.5,NaN,NaN,0.5,1.0,0.5,0.6666666666666666,NaN,NaN,1.0,0.6666666666666666,0.5,0.0,0.0,6.6E-5,8.0E-6,0.066,0.008,4241.0,3245.0,1865.0,100.0,50.0,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
contact-lenses,5,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02503200152E7,22.0,2.0,1.0,1.0,0.0,50.0,50.0,0.0,0.3333333333333333,0.3333333333333333,0.47609522856952335,83.33333333333331,103.07764064044152,3.0588936890535683,2.6438561897747244,0.4150374992788439,1.5294468445267841,1.3219280948873622,0.20751874963942196,1.0,0.5,32.691557852388236,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.5,NaN,0.5,NaN,NaN,0.75,0.75,NaN,0.5,0.0,0.0,5.9999999999999995E-5,7.0E-6,0.06,0.007,4241.0,3245.0,1865.0,100.0,66.66666666666666,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
contact-lenses,6,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02503200152E7,21.0,3.0,2.0,1.0,0.0,66.66666666666667,33.333333333333336,0.0,0.49999999999999994,0.26666666666666666,0.4807401700618652,60.0,93.37906968385278,5.526068811667588,1074.3219280948874,-1068.79585928322,1.8420229372225292,358.1073093649625,-356.26528642773997,2.3561438102252756,0.7853812700750918,42.63688872730972,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.16666666666666666,0.8333333333333334,0.3333333333333333,NaN,0.6666666666666666,NaN,NaN,0.75,0.611111111111111,NaN,0.6666666666666666,0.0,0.0,6.6E-5,1.1E-5,0.066,0.011,4645.0,3176.0,1934.0,66.66666666666667,44.444444444444436,'Number of leaves: 4\nSize of the tree: 7\n',7.0,4.0,4.0
contact-lenses,6,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02503200152E7,21.0,3.0,3.0,0.0,0.0,100.0,0.0,0.0,1.0,0.044444444444444446,0.09428090415820632,10.0,18.313142249196375,5.526068811667588,0.3219280948873623,5.204140716780225,1.8420229372225292,0.10730936496245409,1.734713572260075,5.204140716780225,1.734713572260075,94.17437411912692,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6.2E-5,8.999999999999999E-6,0.062,0.009,4645.0,3176.0,1934.0,100.0,44.444444444444436,'Number of leaves: 4\nSize of the tree: 7\n',7.0,4.0,4.0
contact-lenses,6,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02503200152E7,21.0,3.0,2.0,1.0,0.0,66.66666666666667,33.333333333333336,0.0,0.49999999999999994,0.3111111111111111,0.5077182070575939,70.0,98.61928914842032,5.526068811667588,1074.7369655941661,-1069.2108967824986,1.8420229372225292,358.2456551980554,-356.40363226083286,2.6959938131099,0.8986646043699666,48.78683029457856,1.0,1.0,0.5,1.0,0.5,1.0,0.0,0.0,0.5,1.0,0.6666666666666666,0.5,0.75,0.5,0.6666666666666666,0.16666666666666666,0.8333333333333334,0.3333333333333333,NaN,0.6666666666666666,NaN,NaN,0.6666666666666666,0.611111111111111,NaN,0.6666666666666666,0.0,0.0,5.5E-5,8.999999999999999E-6,0.055,0.009,4241.0,3176.0,1934.0,66.66666666666667,44.444444444444436,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
contact-lenses,6,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02503200152E7,21.0,3.0,2.0,1.0,0.0,66.66666666666667,33.333333333333336,0.0,0.49999999999999994,0.26666666666666666,0.3844187531556932,60.0,74.66957781806714,5.526068811667588,2.736965594166206,2.7891032175013817,1.8420229372225292,0.9123218647220687,0.9297010725004605,3.111031312388744,1.0370104374629145,56.29736831760399,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.16666666666666666,0.8333333333333334,0.3333333333333333,NaN,0.6666666666666666,NaN,NaN,0.8333333333333334,0.6666666666666666,NaN,0.6666666666666666,0.0,0.0,6.2E-5,8.999999999999999E-6,0.062,0.009,4241.0,3176.0,1934.0,100.0,66.66666666666667,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
contact-lenses,6,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02503200152E7,22.0,2.0,1.0,1.0,0.0,50.0,50.0,0.0,0.0,0.26666666666666666,0.46188021535170065,90.90909090909093,148.24986333222026,1.673002535434241,2.321928094887362,-0.6489255594531211,0.8365012677171205,1.160964047443681,-0.32446277972656057,-0.025995208532944902,-0.012997604266472451,-1.553805686624237,NaN,0.0,0.0,0.0,1.0,2.0,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.5,NaN,NaN,0.5,1.0,0.5,0.6666666666666666,NaN,NaN,1.0,0.6666666666666666,0.5,0.0,0.0,8.400000000000001E-5,1.0E-5,0.084,0.01,4241.0,3245.0,1865.0,100.0,50.0,'Number of leaves: 3\nSize of the tree: 5\n',5.0,3.0,3.0
contact-lenses,6,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02503200152E7,22.0,2.0,2.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.673002535434241,0.0,1.673002535434241,0.8365012677171205,0.0,0.8365012677171205,1.673002535434241,0.8365012677171205,100.0,NaN,0.0,0.0,0.0,1.0,2.0,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,0.0,1.0,1.0,1.0,NaN,NaN,1.0,1.0,1.0,0.0,0.0,7.6E-5,8.999999999999999E-6,0.076,0.009,4645.0,3245.0,1865.0,100.0,33.33333333333333,'Number of leaves: 4\nSize of the tree: 7\n',7.0,4.0,4.0
contact-lenses,6,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02503200152E7,22.0,2.0,2.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.673002535434241,0.0,1.673002535434241,0.8365012677171205,0.0,0.8365012677171205,1.673002535434241,0.8365012677171205,100.0,NaN,0.0,0.0,0.0,1.0,2.0,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,0.0,1.0,1.0,1.0,NaN,NaN,1.0,1.0,1.0,0.0,0.0,7.4E-5,8.0E-6,0.074,0.008,4645.0,3245.0,1865.0,100.0,33.33333333333333,'Number of leaves: 4\nSize of the tree: 7\n',7.0,4.0,4.0
contact-lenses,6,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02503200152E7,22.0,2.0,2.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.673002535434241,0.0,1.673002535434241,0.8365012677171205,0.0,0.8365012677171205,1.673002535434241,0.8365012677171205,100.0,NaN,0.0,0.0,0.0,1.0,2.0,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,0.0,1.0,1.0,1.0,NaN,NaN,1.0,1.0,1.0,0.0,0.0,7.5E-5,8.0E-6,0.075,0.008,4645.0,3245.0,1865.0,100.0,33.33333333333333,'Number of leaves: 4\nSize of the tree: 7\n',7.0,4.0,4.0
contact-lenses,6,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02503200152E7,22.0,2.0,2.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.673002535434241,0.0,1.673002535434241,0.8365012677171205,0.0,0.8365012677171205,1.673002535434241,0.8365012677171205,100.0,NaN,0.0,0.0,0.0,1.0,2.0,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,0.0,1.0,1.0,1.0,NaN,NaN,1.0,1.0,1.0,0.0,0.0,7.3E-5,7.0E-6,0.073,0.007,4645.0,3245.0,1865.0,100.0,33.33333333333333,'Number of leaves: 4\nSize of the tree: 7\n',7.0,4.0,4.0
contact-lenses,6,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02503200152E7,22.0,2.0,2.0,0.0,0.0,100.0,0.0,0.0,1.0,0.06666666666666667,0.11547005383792514,16.666666666666668,24.999999999999993,3.0588936890535683,0.3219280948873623,2.736965594166206,1.5294468445267841,0.16096404744368115,1.368482797083103,2.736965594166206,1.368482797083103,89.47566906168068,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7.5E-5,8.0E-6,0.075,0.008,4645.0,3245.0,1865.0,100.0,50.0,'Number of leaves: 4\nSize of the tree: 7\n',7.0,4.0,4.0
